STATE,Benefits
01/31/2000,"6,074,831"
02/29/2000,"5,492,194"
03/31/2000,"5,175,656"
04/30/2000,"4,356,908"
05/31/2000,"3,811,693"
06/30/2000,"2,580,727"
07/31/2000,"3,375,596"
08/31/2000,"2,752,036"
09/30/2000,"2,049,355"
10/31/2000,"2,580,942"
11/30/2000,"3,215,480"
12/31/2000,"3,969,238"
01/31/2001,"7,676,288"
02/28/2001,"6,402,169"
03/31/2001,"6,550,463"
04/30/2001,"6,908,321"
05/31/2001,"4,099,227"
06/30/2001,"3,691,874"
07/31/2001,"4,701,860"
08/31/2001,"3,699,948"
09/30/2001,"3,162,064"
10/31/2001,"4,452,795"
11/30/2001,"5,306,262"
12/31/2001,"8,462,990"
01/31/2002,"9,699,161"
02/28/2002,"9,138,143"
03/31/2002,"9,706,519"
04/30/2002,"10,268,461"
05/31/2002,"6,987,867"
06/30/2002,"6,125,879"
07/31/2002,"7,722,056"
08/31/2002,"6,203,493"
09/30/2002,"6,565,443"
10/31/2002,"5,657,932"
11/30/2002,"6,711,393"
12/31/2002,"11,298,535"
01/31/2003,"11,690,369"
02/28/2003,"11,057,413"
03/31/2003,"13,056,579"
04/30/2003,"9,860,850"
05/31/2003,"7,375,917"
06/30/2003,"7,946,146"
07/31/2003,"6,209,549"
08/31/2003,"5,513,994"
09/30/2003,"6,502,515"
10/31/2003,"4,777,912"
11/30/2003,"5,509,529"
12/31/2003,"9,511,716"
01/31/2004,"10,233,877"
02/29/2004,"9,752,714"
03/31/2004,"11,600,998"
04/30/2004,"8,057,831"
05/31/2004,"5,804,857"
06/30/2004,"5,698,612"
07/31/2004,"4,703,288"
08/31/2004,"5,185,703"
09/30/2004,"3,521,173"
10/31/2004,"3,446,949"
11/30/2004,"5,749,300"
12/31/2004,"6,801,154"
01/31/2005,"11,314,148"
02/28/2005,"9,294,079"
03/31/2005,"9,435,872"
04/30/2005,"7,834,871"
05/31/2005,"6,469,523"
06/30/2005,"4,588,754"
07/31/2005,"4,592,933"
08/31/2005,"5,314,285"
09/30/2005,"3,592,986"
10/31/2005,"4,563,645"
11/30/2005,"5,605,946"
12/31/2005,"7,162,073"
01/31/2006,"12,267,758"
02/28/2006,"9,889,924"
03/31/2006,"10,086,395"
04/30/2006,"8,123,239"
05/31/2006,"7,220,479"
06/30/2006,"5,137,323"
07/31/2006,"5,936,162"
08/31/2006,"4,778,337"
09/30/2006,"3,842,331"
10/31/2006,"4,148,477"
11/30/2006,"5,965,246"
12/31/2006,"7,121,365"
01/31/2007,"12,959,225"
02/28/2007,"10,684,451"
03/31/2007,"10,796,283"
04/30/2007,"10,501,149"
05/31/2007,"7,459,379"
06/30/2007,"5,068,125"
07/31/2007,"5,699,699"
08/31/2007,"5,534,035"
09/30/2007,"3,967,878"
10/31/2007,"4,820,648"
11/30/2007,"5,838,706"
12/31/2007,"8,413,875"
01/31/2008,"13,117,791"
02/29/2008,"11,530,079"
03/31/2008,"12,583,304"
04/30/2008,"12,114,959"
05/31/2008,"7,817,009"
06/30/2008,"6,888,824"
07/31/2008,"6,961,202"
08/31/2008,"6,367,619"
09/30/2008,"5,930,093"
10/31/2008,"6,626,244"
11/30/2008,"7,575,458"
12/31/2008,"15,355,391"
01/31/2009,"17,776,064"
02/28/2009,"19,115,742"
03/31/2009,"23,121,669"
04/30/2009,"22,834,130"
